left_eye,forehead,right_eye,nose_bridge,left_cheek,right_cheek,nose,mouth
0.43,0.0,0.2,0.0,0.08,0.0,0.92,0.95
0.43,0.0,0.18,0.0,0.08,0.02,0.92,1.0
0.47,0.0,0.18,0.0,0.11,0.0,0.92,0.95
0.59,1.0,0.8,0.0,0.08,0.36,0.67,0.55
0.69,1.0,0.8,0.0,0.06,0.48,0.58,0.5
0.65,1.0,0.92,0.06,0.11,0.36,0.67,0.75
0.65,0.2,0.73,0.0,0.39,0.57,0.92,0.6
0.67,0.0,0.76,0.0,0.11,0.19,0.5,0.7
0.63,0.0,0.65,0.0,0.08,0.12,0.33,0.55
0.63,0.1,0.71,0.0,0.11,0.12,0.58,0.65
0.59,0.0,0.65,0.0,0.14,0.14,0.42,0.45
0.53,0.0,0.59,0.0,0.08,0.07,0.25,0.4
0.61,0.0,0.65,0.0,0.14,0.12,0.42,0.45
0.59,0.3,0.65,0.39,0.47,0.52,0.83,0.65
0.59,0.2,0.76,0.33,0.39,0.64,0.83,0.65
0.57,0.2,0.78,0.33,0.47,0.55,0.92,0.65
0.59,0.1,0.29,0.0,0.36,0.17,0.75,0.9
0.67,0.2,0.69,0.11,0.42,0.6,0.92,0.65
0.63,0.1,0.24,0.0,0.31,0.14,0.75,0.95
0.61,0.1,0.27,0.0,0.36,0.12,0.75,0.9
0.65,0.0,0.47,0.0,0.08,0.0,0.58,1.0
0.53,0.1,0.41,0.0,0.08,0.0,0.5,1.0
0.63,0.0,0.37,0.0,0.06,0.0,0.42,0.95
0.61,0.0,0.43,0.06,0.19,0.07,0.58,1.0
0.63,0.1,0.45,0.22,0.22,0.07,0.58,1.0
0.63,0.0,0.41,0.0,0.22,0.07,0.5,1.0
0.76,0.2,0.9,0.0,0.08,0.0,0.33,0.2
0.67,0.2,0.86,0.11,0.06,0.0,0.33,0.1
0.59,0.0,0.69,0.0,0.0,0.0,0.75,0.8
0.61,0.1,0.73,0.0,0.44,0.43,0.92,0.6
0.69,0.1,1.0,0.0,0.06,0.0,0.33,0.1
0.63,0.5,0.45,0.11,0.14,0.0,0.67,0.9
0.61,0.6,0.43,0.11,0.11,0.0,0.75,1.0
0.61,0.6,0.53,0.11,0.19,0.0,0.67,0.85
0.76,0.1,0.86,0.33,0.86,0.93,1.0,0.85
0.71,0.1,0.86,0.39,0.83,0.93,1.0,0.9
0.8,0.1,0.71,0.33,0.86,0.86,1.0,0.9
0.71,0.0,0.84,0.44,0.92,0.93,1.0,0.9
0.69,0.0,0.86,0.5,0.89,0.93,1.0,0.95
0.71,0.0,0.71,0.39,0.89,0.86,1.0,0.9
0.71,0.0,0.82,0.11,0.06,0.0,1.0,0.7
0.71,0.0,0.84,0.06,0.44,0.24,0.75,0.7
0.73,0.0,0.9,0.06,0.42,0.24,0.75,0.7
0.71,0.0,0.82,0.0,0.44,0.1,0.67,0.65
0.69,0.0,0.92,0.22,0.39,0.26,0.67,0.65
0.65,0.0,0.86,0.22,0.31,0.38,0.75,0.7
0.71,0.0,0.92,0.06,0.36,0.24,0.67,0.7
0.43,0.0,0.55,0.0,0.0,0.02,0.67,0.55
0.35,0.0,0.57,0.0,0.0,0.05,0.58,0.5
0.35,0.0,0.65,0.0,0.0,0.0,0.75,0.55
0.29,0.0,0.51,0.0,0.0,0.0,0.75,0.55
0.65,0.0,0.84,0.11,0.03,0.02,1.0,0.65
0.29,0.0,0.57,0.0,0.0,0.02,0.75,0.6
0.31,0.0,0.53,0.0,0.0,0.0,0.83,0.6
0.67,0.1,0.69,0.11,0.06,0.48,0.83,0.85
0.67,0.0,0.76,0.17,0.06,0.43,0.83,0.85
0.65,0.1,0.67,0.06,0.03,0.48,0.83,0.85
0.59,0.1,0.57,0.17,0.14,0.0,0.08,0.75
0.59,0.0,0.57,0.17,0.11,0.0,0.08,0.7
0.63,0.1,0.57,0.17,0.17,0.0,0.08,0.65
0.59,0.0,0.55,0.0,0.08,0.0,0.42,1.0
0.55,0.0,0.55,0.0,0.08,0.0,0.5,1.0
0.73,0.0,0.86,0.11,0.06,0.0,1.0,0.75
0.59,0.0,0.55,0.0,0.14,0.0,0.5,1.0
0.53,0.0,0.53,0.0,0.17,0.07,0.5,1.0
0.57,0.0,0.55,0.0,0.14,0.12,0.58,1.0
0.61,0.0,0.45,0.0,0.25,0.0,0.5,1.0
0.69,0.1,0.92,0.11,0.31,0.74,1.0,1.0
0.67,0.1,0.94,0.11,0.25,0.74,1.0,1.0
0.69,0.2,0.92,0.11,0.33,0.76,1.0,1.0
0.73,0.1,0.96,0.22,0.25,0.76,1.0,1.0
0.65,0.2,1.0,0.22,0.22,0.76,1.0,1.0
0.67,0.1,0.94,0.11,0.25,0.74,1.0,1.0
0.57,0.0,0.76,0.11,0.0,0.0,0.92,0.8
0.82,0.0,0.86,0.0,0.58,0.62,1.0,1.0
0.73,0.1,0.94,0.17,0.58,0.69,1.0,1.0
0.71,0.1,0.86,0.0,0.67,0.52,1.0,1.0
0.8,0.2,0.51,0.44,0.69,0.52,0.75,1.0
0.76,0.1,0.45,0.44,0.61,0.52,0.67,1.0
0.73,0.1,0.43,0.44,0.64,0.38,0.58,1.0
0.73,0.0,0.43,0.44,0.75,0.48,0.83,1.0
0.69,0.0,0.43,0.44,0.72,0.52,0.83,1.0
0.73,0.0,0.43,0.44,0.69,0.4,0.75,1.0
0.61,0.0,0.57,0.33,0.39,0.19,1.0,0.8
0.59,0.0,0.8,0.11,0.0,0.0,1.0,0.7
0.57,0.1,0.45,0.39,0.33,0.21,1.0,0.9
0.57,0.0,0.57,0.28,0.47,0.1,1.0,0.85
0.71,0.1,0.69,0.0,0.03,0.0,0.58,0.55
0.67,0.0,0.71,0.0,0.03,0.0,0.5,0.6
0.67,0.1,0.73,0.0,0.03,0.0,0.5,0.6
0.69,0.0,0.71,0.28,0.28,0.4,0.58,0.95
0.69,0.0,0.76,0.28,0.25,0.4,0.58,1.0
0.73,0.0,0.65,0.28,0.25,0.43,0.58,1.0
0.73,0.1,0.69,0.11,0.17,0.07,0.75,0.9
0.63,0.1,0.61,0.11,0.14,0.05,0.5,0.8
0.65,0.0,0.76,0.11,0.03,0.0,0.92,0.8
0.71,0.1,0.69,0.06,0.25,0.05,0.75,0.85
0.61,0.0,0.57,0.11,0.17,0.07,0.83,1.0
0.63,0.0,0.57,0.17,0.19,0.1,0.83,1.0
0.55,0.0,0.59,0.06,0.17,0.02,0.75,0.95
0.69,0.0,0.67,0.0,0.19,0.05,1.0,1.0
0.61,0.0,0.57,0.0,0.14,0.07,1.0,1.0
0.69,0.0,0.67,0.0,0.22,0.05,1.0,1.0
0.86,0.0,0.78,0.11,0.33,0.07,0.92,0.85
0.84,0.0,0.8,0.11,0.31,0.1,0.83,0.75
0.86,0.1,0.76,0.11,0.33,0.19,0.92,0.65
0.94,0.3,0.59,0.11,0.53,0.12,0.75,1.0
0.69,0.0,0.73,0.39,0.42,0.29,1.0,1.0
0.67,0.0,0.71,0.44,0.42,0.38,0.92,1.0
0.69,0.0,0.65,0.28,0.42,0.26,1.0,1.0
0.61,0.0,0.65,0.33,0.42,0.36,1.0,1.0
0.61,0.0,0.59,0.44,0.39,0.36,1.0,1.0
0.65,0.0,0.63,0.33,0.5,0.26,1.0,1.0
0.84,0.9,0.69,0.22,0.14,0.21,0.92,1.0
0.9,0.9,0.67,0.28,0.17,0.33,1.0,1.0
0.78,1.0,0.71,0.28,0.17,0.19,1.0,1.0
0.24,0.0,0.49,0.0,0.08,0.02,1.0,0.8
0.94,0.3,0.53,0.11,0.5,0.19,0.75,1.0
0.27,0.0,0.63,0.0,0.06,0.07,1.0,0.8
0.2,0.0,0.63,0.0,0.08,0.02,1.0,0.8
0.22,0.0,0.69,0.0,0.11,0.12,1.0,0.8
0.33,0.0,0.61,0.0,0.08,0.12,1.0,0.8
0.27,0.0,0.65,0.0,0.14,0.1,1.0,0.8
0.61,0.0,0.43,0.0,0.39,0.17,1.0,0.7
0.57,0.0,0.39,0.0,0.28,0.21,1.0,0.75
0.63,0.1,0.43,0.0,0.42,0.14,1.0,0.7
0.65,0.0,0.37,0.0,0.25,0.24,1.0,0.75
0.59,0.0,0.49,0.0,0.19,0.26,1.0,0.75
0.9,0.3,0.59,0.11,0.61,0.07,0.75,1.0
0.57,0.0,0.43,0.0,0.31,0.19,1.0,0.75
0.65,0.0,0.65,0.0,0.11,0.1,0.5,1.0
0.63,0.0,0.57,0.0,0.06,0.17,0.5,1.0
0.67,0.0,0.55,0.0,0.17,0.02,0.58,1.0
0.86,0.9,0.86,0.11,0.22,0.19,0.5,0.95
0.88,0.8,0.71,0.11,0.17,0.19,0.5,0.85
0.82,0.9,0.9,0.06,0.25,0.14,0.5,0.95
0.55,0.0,0.51,0.0,0.17,0.29,0.92,0.8
0.49,0.0,0.57,0.0,0.08,0.31,0.92,0.8
0.51,0.0,0.57,0.0,0.25,0.24,0.92,0.8
0.55,0.2,0.57,0.0,0.03,0.0,0.5,0.5
0.63,0.4,0.73,0.11,0.0,0.12,0.92,1.0
0.76,0.0,0.73,0.11,0.33,0.31,0.25,0.9
0.71,0.0,0.71,0.11,0.33,0.29,0.33,0.95
0.78,0.0,0.69,0.11,0.39,0.19,0.17,0.9
0.55,0.1,0.47,0.0,0.39,0.14,0.83,1.0
0.53,0.0,0.31,0.0,0.36,0.29,0.83,1.0
0.55,0.1,0.41,0.0,0.47,0.12,0.75,1.0
0.47,0.0,0.31,0.0,0.39,0.21,1.0,1.0
0.55,0.0,0.31,0.0,0.36,0.29,1.0,1.0
0.47,0.1,0.33,0.0,0.47,0.12,0.92,1.0
0.88,0.0,0.61,0.06,0.83,0.33,0.67,0.3
0.63,0.4,0.63,0.11,0.0,0.19,0.92,1.0
0.86,0.0,0.63,0.0,0.75,0.38,0.67,0.35
0.92,0.0,0.63,0.06,0.86,0.19,0.58,0.25
0.88,0.0,0.63,0.06,0.86,0.36,0.83,0.3
0.82,0.0,0.57,0.06,0.83,0.36,0.83,0.3
0.92,0.0,0.59,0.06,0.92,0.24,0.67,0.3
0.43,0.0,0.51,0.0,0.0,0.0,0.58,0.3
0.53,0.1,0.51,0.0,0.03,0.02,0.67,0.45
0.47,0.1,0.57,0.0,0.0,0.02,0.58,0.45
0.47,0.0,0.47,0.0,0.08,0.07,0.5,0.25
0.41,0.0,0.39,0.0,0.0,0.0,0.33,0.2
0.63,0.4,0.73,0.11,0.06,0.07,0.92,1.0
0.45,0.0,0.57,0.0,0.08,0.02,0.5,0.3
0.92,0.2,0.41,0.0,0.39,0.17,0.75,0.6
0.94,0.1,0.27,0.0,0.31,0.17,0.75,0.6
0.86,0.2,0.49,0.0,0.39,0.14,0.75,0.6
0.53,0.1,0.53,0.11,0.61,0.62,1.0,0.85
0.51,0.1,0.51,0.11,0.56,0.64,1.0,0.9
0.55,0.1,0.59,0.11,0.64,0.52,1.0,0.9
0.51,0.0,0.57,0.11,0.64,0.62,1.0,0.8
0.51,0.0,0.45,0.17,0.56,0.62,1.0,0.75
0.41,0.0,0.51,0.11,0.64,0.5,1.0,0.8
0.63,0.1,0.65,0.0,0.0,0.07,0.92,1.0
0.57,0.0,0.57,0.0,0.0,0.0,0.33,0.35
0.57,0.2,0.51,0.0,0.0,0.0,0.33,0.35
0.59,0.2,0.69,0.0,0.0,0.0,0.33,0.4
0.0,0.0,0.86,0.0,0.0,0.69,0.5,0.3
0.0,0.0,0.88,0.0,0.0,0.74,0.5,0.25
0.0,0.0,0.84,0.0,0.0,0.76,0.5,0.35
0.51,0.0,0.53,0.0,0.0,0.0,0.17,0.15
0.47,0.0,0.55,0.0,0.0,0.0,0.17,0.15
0.47,0.0,0.55,0.0,0.03,0.0,0.17,0.1
0.41,0.0,0.39,0.0,0.0,0.0,0.17,0.1
0.59,0.2,0.57,0.0,0.0,0.02,0.92,1.0
0.43,0.0,0.49,0.0,0.0,0.0,0.17,0.15
0.51,0.0,0.53,0.0,0.0,0.0,0.25,0.15
0.55,0.0,0.63,0.0,0.0,0.0,0.83,0.65
0.61,0.0,0.69,0.11,0.0,0.0,0.92,0.7
0.61,0.0,0.65,0.0,0.0,0.0,0.92,0.7
0.51,0.0,0.76,0.0,0.0,0.0,0.75,0.85
0.59,0.0,0.82,0.22,0.0,0.0,0.83,0.8
0.47,0.0,0.69,0.0,0.0,0.0,0.75,0.8
0.57,0.1,0.39,0.0,0.22,0.17,0.83,0.65
0.63,0.0,0.41,0.0,0.22,0.29,0.83,0.65
0.63,0.2,0.57,0.0,0.0,0.05,0.92,1.0
0.59,0.2,0.57,0.06,0.36,0.14,0.83,0.8
0.55,0.0,0.49,0.0,0.06,0.0,0.5,0.95
0.47,0.0,0.45,0.0,0.06,0.0,0.58,0.95
0.53,0.0,0.43,0.0,0.08,0.0,0.42,0.95
0.49,0.0,0.45,0.0,0.06,0.0,0.58,0.95
0.49,0.0,0.41,0.0,0.06,0.0,0.67,0.95
0.55,0.0,0.41,0.0,0.08,0.0,0.58,0.95
0.69,0.1,0.41,0.39,0.75,0.05,0.67,0.9
0.63,0.1,0.37,0.44,0.78,0.05,0.67,0.9
0.73,0.0,0.41,0.28,0.69,0.02,0.67,0.75
0.67,0.1,0.41,0.0,0.47,0.02,1.0,0.8
0.71,0.1,0.9,0.0,0.0,0.07,0.42,0.85
0.67,0.0,0.86,0.0,0.0,0.19,0.42,0.85
0.76,0.1,0.86,0.0,0.0,0.07,0.42,0.9
0.51,0.0,0.65,0.17,0.22,0.26,0.83,0.85
0.49,0.0,0.63,0.17,0.19,0.24,0.92,0.9
0.53,0.0,0.65,0.11,0.25,0.24,1.0,0.85
0.57,0.0,0.76,0.0,0.14,0.36,0.92,0.9
0.57,0.0,0.69,0.0,0.11,0.4,0.83,0.9
0.55,0.0,0.71,0.0,0.22,0.29,1.0,0.95
0.55,0.0,0.86,0.0,0.08,0.26,0.67,0.7
0.59,0.0,0.43,0.0,0.33,0.05,1.0,0.8
0.45,0.0,0.84,0.0,0.06,0.19,0.67,0.65
0.59,0.0,0.69,0.0,0.08,0.24,0.67,0.65
0.47,0.0,0.78,0.0,0.03,0.29,0.75,0.6
0.45,0.0,0.84,0.0,0.03,0.33,0.75,0.6
0.45,0.0,0.73,0.0,0.03,0.26,0.75,0.65
0.67,0.2,0.63,0.44,0.61,0.69,1.0,0.95
0.63,0.2,0.55,0.44,0.56,0.67,1.0,0.9
0.67,0.2,0.8,0.39,0.67,0.57,1.0,0.95
0.8,0.3,0.8,0.0,0.11,0.1,0.92,0.75
0.65,0.4,0.82,0.06,0.11,0.1,0.92,0.8
0.63,0.1,0.59,0.0,0.5,0.0,0.92,0.75
0.76,0.3,0.88,0.0,0.14,0.0,0.92,0.7
0.67,0.4,0.82,0.0,0.11,0.1,0.92,0.75
0.69,0.4,0.8,0.06,0.06,0.1,0.92,0.7
0.78,0.4,0.9,0.0,0.19,0.02,0.92,0.75
0.71,0.0,0.65,0.33,0.36,0.07,0.92,0.7
0.69,0.1,0.76,0.39,0.39,0.1,0.92,0.75
0.69,0.1,0.76,0.33,0.44,0.05,0.83,0.75
0.71,0.0,0.76,0.39,0.25,0.0,0.5,1.0
0.67,0.1,0.73,0.39,0.25,0.02,0.5,1.0
0.69,0.0,0.78,0.39,0.33,0.0,0.5,1.0
0.55,0.0,0.2,0.0,0.47,0.05,0.92,0.7
0.8,0.0,0.9,0.0,0.08,0.02,0.83,0.65
0.73,0.0,0.8,0.0,0.06,0.02,0.83,0.75
0.73,0.0,0.71,0.0,0.06,0.0,0.75,0.6
0.82,0.0,0.8,0.17,0.5,0.52,1.0,1.0
0.76,0.0,0.78,0.17,0.39,0.5,1.0,1.0
0.8,0.0,0.86,0.11,0.5,0.48,1.0,1.0
0.8,0.0,0.73,0.17,0.5,0.55,1.0,1.0
0.73,0.0,0.78,0.22,0.39,0.52,1.0,1.0
0.78,0.0,0.71,0.06,0.44,0.45,1.0,1.0
